latitude,longitude,time
-38.0208,146.6289,1011.0
-36.5778,146.6344,8.0
-36.8007,146.6344,40.0
-37.1326,146.6344,954.0
-37.2074,146.6344,937.0
-36.4972,146.6399,18.0
-36.6849,146.6399,25.0
-36.885,146.6399,37.0
-37.0885,146.6399,982.0
-37.1942,146.6399,1016.0
-37.361,146.6399,1014.0
-37.5053,146.6399,1345.0
-37.5532,146.6399,1205.0
-37.7445,146.6399,997.0
-36.394,146.6454,16.0
-36.5912,146.6454,4.0
-36.9515,146.6454,858.0
-37.3873,146.6454,1119.0
-37.4922,146.6454,1269.0
-37.7054,146.6454,1260.0
-36.6046,146.6509,12.0
-36.774,146.6509,43.0
-36.8628,146.6509,10.0
-37.0267,146.6509,888.0
-37.5576,146.6509,1056.0
-37.5663,146.6509,1044.0
-37.9174,146.6509,950.0
-37.9778,146.6509,1019.0
-36.3716,146.6564,66.0
-36.5509,146.6564,18.0
-36.7562,146.6564,8.0
-37.3698,146.6564,1019.0
-36.4524,146.662,40.0
-36.4927,146.662,41.0
-36.533,146.662,18.0
-36.6938,146.662,19.0
-36.8362,146.662,42.0
-36.978,146.662,758.0
-37.3523,146.662,1008.0
-37.4092,146.662,1112.0
-37.6359,146.662,1321.0
-37.6967,146.662,1007.0
-36.4255,146.6675,58.0
-36.5107,146.6675,42.0
-36.5465,146.6675,45.0
-36.7206,146.6675,47.0
-36.7918,146.6675,28.0
-36.814,146.6675,28.0
-37.3873,146.6675,1087.0
-37.514,146.6675,1250.0
-36.3401,146.673,65.0
-36.7384,146.673,26.0
-36.7606,146.673,849.0
-37.1282,146.673,1010.0
-37.4834,146.673,1047.0
-37.5009,146.673,1036.0
-37.6229,146.673,1319.0
-36.6358,146.6785,8.0
-36.7873,146.6785,1045.0
-36.8007,146.6785,47.0
-37.1854,146.6785,1020.0
-37.3172,146.6785,942.0
-37.4048,146.6785,1127.0
-37.5271,146.6785,1228.0
-36.3895,146.684,13.0
-36.5957,146.684,14.0
-36.8584,146.684,9.0
-37.1017,146.684,981.0
-37.5053,146.684,1198.0
-36.6938,146.6895,43.0
-36.7918,146.6895,21.0
-37.2294,146.6895,1010.0
-37.6837,146.6895,934.0
-37.7314,146.6895,976.0
-36.542,146.695,61.0
-36.6626,146.695,11.0
-36.7651,146.695,34.0
-36.7784,146.695,37.0
-37.2074,146.695,1007.0
-37.3084,146.695,909.0
-36.412,146.7006,65.0
-36.4524,146.7006,96.0
-36.5196,146.7006,71.0
-36.7206,146.7006,29.0
-37.575,146.7006,1113.0
-36.8229,146.7061,1056.0
-37.1458,146.7061,1003.0
-37.2558,146.7061,1001.0
-37.5271,146.7061,1165.0
-36.6046,146.7116,1116.0
-36.6938,146.7116,19.0
-36.7784,146.7116,35.0
-36.421,146.7171,95.0
-36.4703,146.7171,74.0
-36.5465,146.7171,93.0
-37.137,146.7171,991.0
-37.1722,146.7171,1072.0
-37.1854,146.7171,1033.0
-37.2953,146.7171,954.0
-37.6707,146.7171,1226.0
-36.3176,146.7226,64.0
-36.3626,146.7226,87.0
-36.6715,146.7226,25.0
-36.7117,146.7226,45.0
-37.4834,146.7226,1179.0
-36.4434,146.7281,64.0
-36.6269,146.7281,0.0
-36.8007,146.7281,47.0
-36.9426,146.7281,871.0
-37.1061,146.7281,1017.0
-37.2074,146.7281,987.0
-37.5009,146.7281,1291.0
-37.5271,146.7281,1232.0
-37.6924,146.7281,1053.0
-37.8613,146.7281,1020.0
-36.4927,146.7336,44.0
-36.6001,146.7336,4.0
-36.9825,146.7336,948.0
-37.6098,146.7336,1204.0
-36.2996,146.7392,815.0
-36.5151,146.7392,60.0
-36.533,146.7392,58.0
-36.5688,146.7392,8.0
-36.6492,146.7392,7.0
-36.6938,146.7392,10.0
-37.0576,146.7392,1076.0
-36.6269,146.7447,46.0
-36.8362,146.7447,1077.0
-37.5619,146.7447,1181.0
-37.8743,146.7447,1038.0
-36.5465,146.7502,49.0
-36.5778,146.7502,0.0
-36.7339,146.7502,27.0
-36.9205,146.7502,826.0
-37.0311,146.7502,829.0
-37.2206,146.7502,825.0
-37.2382,146.7502,1023.0
-37.514,146.7502,1213.0
-37.5402,146.7502,1133.0
-36.4927,146.7557,62.0
-37.1854,146.7557,1072.0
-37.3391,146.7557,1114.0
-37.5489,146.7557,1247.0
-37.6011,146.7557,1309.0
-37.7141,146.7557,1320.0
-36.2861,146.7612,67.0
-36.3806,146.7612,90.0
-36.4703,146.7612,60.0
-36.9426,146.7612,823.0
-37.2777,146.7612,1012.0
-37.4048,146.7612,932.0
-37.4878,146.7612,1313.0
-36.5509,146.7667,731.0
-36.6358,146.7667,41.0
-37.2294,146.7667,1042.0
-37.431,146.7667,1137.0
-37.4572,146.7667,1006.0
-37.8397,146.7667,999.0
-37.2162,146.7722,806.0
-37.5402,146.7722,1179.0
-36.6314,146.7778,1123.0
-37.3172,146.7778,981.0
-36.7428,146.7833,865.0
-36.7918,146.7833,3.0
-36.8096,146.7833,696.0
-37.2118,146.7833,1031.0
-37.5314,146.7833,1199.0
-37.5837,146.7833,1085.0
-37.6142,146.7833,1323.0
-37.6881,146.7833,1246.0
-36.774,146.7888,633.0
-36.9515,146.7888,784.0
-37.2206,146.7888,1069.0
-37.3698,146.7888,1067.0
-37.5053,146.7888,1225.0
-37.5619,146.7888,1138.0
-37.831,146.7888,1074.0
-36.5107,146.7943,39.0
-36.6492,146.7943,1132.0
-37.4791,146.7943,1297.0
-37.5402,146.7943,1138.0
-36.2906,146.7998,80.0
-36.3895,146.7998,28.0
-36.6849,146.7998,18.0
-36.7028,146.7998,10.0
-37.5184,146.7998,1166.0
-37.5924,146.7998,1232.0
-37.8743,146.7998,1053.0
-36.7428,146.8053,7.0
-37.5532,146.8053,1163.0
-37.6403,146.8053,1161.0
-37.6837,146.8053,1080.0
-36.3761,146.8109,31.0
-36.6849,146.8109,29.0
-36.6983,146.8109,24.0
-36.8939,146.8109,861.0
-37.2162,146.8109,805.0
-37.3873,146.8109,1033.0
-37.4267,146.8109,1043.0
-37.4441,146.8109,959.0
-37.466,146.8109,1158.0
-37.5402,146.8109,1173.0
-36.6671,146.8164,23.0
-36.774,146.8164,670.0
-36.8495,146.8164,880.0
-37.5837,146.8164,1180.0
-36.25,146.8219,14.0
-36.676,146.8219,3.0
-36.725,146.8219,809.0
-37.3479,146.8219,1116.0
-37.514,146.8219,1190.0
-37.6533,146.8219,1285.0
-37.1898,146.8274,809.0
-37.6185,146.8274,1146.0
-37.7314,146.8274,1220.0
-36.2185,146.8329,79.0
-36.5912,146.8329,705.0
-36.8406,146.8329,833.0
-36.7829,146.8384,867.0
-37.181,146.8384,786.0
-37.4747,146.8384,1185.0
-37.6446,146.8384,1129.0
-37.7445,146.8384,1219.0
-36.3131,146.8439,20.0
-36.6135,146.8439,741.0
-37.7271,146.8439,1253.0
-36.5286,146.8495,10.0
-37.6229,146.8495,1160.0
-36.2004,146.855,60.0
-36.2185,146.855,52.0
-36.2951,146.855,44.0
-36.7606,146.855,725.0
-36.3851,146.8605,41.0
-36.421,146.8605,37.0
-36.6314,146.8605,716.0
-37.575,146.8605,1195.0
-37.5968,146.8605,1194.0
-36.232,146.866,74.0
-36.4389,146.866,40.0
-36.533,146.866,5.0
-36.7161,146.866,23.0
-37.5053,146.866,1156.0
-36.43,146.8715,41.0
-36.6671,146.8715,24.0
-36.6983,146.8715,22.0
-36.7339,146.8715,350.0
-37.6055,146.8715,1177.0
-37.6272,146.8715,1164.0
-36.4703,146.877,759.0
-37.466,146.877,1081.0
-37.5489,146.877,1171.0
-36.6671,146.8825,13.0
-37.7011,146.8825,1208.0
-36.1869,146.8881,64.0
-36.2275,146.8881,17.0
-36.814,146.8881,731.0
-37.5576,146.8881,1198.0
-37.6055,146.8881,1296.0
-36.2004,146.8936,17.0
-36.5241,146.8936,773.0
-36.7829,146.8936,17.0
-37.5271,146.8936,1157.0
-37.6533,146.8936,1149.0
-36.542,146.8991,642.0
-36.5599,146.8991,32.0
-36.676,146.8991,527.0
-36.7962,146.8991,97.0
-36.5957,146.9046,728.0
-36.6225,146.9046,14.0
-36.7651,146.9046,7.0
-37.5707,146.9046,1209.0
-37.6533,146.9046,1137.0
-37.7011,146.9046,1170.0
-36.2049,146.9101,94.0
-36.2455,146.9101,74.0
-36.5599,146.9101,31.0
-36.2275,146.9156,70.0
-36.2681,146.9156,23.0
-36.5375,146.9156,1.0
-36.5688,146.9156,3.0
-36.8051,146.9156,45.0
-37.6446,146.9156,1202.0
-36.2951,146.9211,24.0
-36.3131,146.9211,23.0
-36.4569,146.9211,6.0
-36.4972,146.9211,43.0
-36.6358,146.9211,33.0
-36.7695,146.9211,41.0
-36.2275,146.9267,7.0
-36.2455,146.9267,75.0
-36.2545,146.9267,74.0
-36.3446,146.9267,19.0
-36.3671,146.9267,15.0
-36.676,146.9267,686.0
-36.2049,146.9322,91.0
-36.3311,146.9322,23.0
-36.5375,146.9322,48.0
-36.2681,146.9377,69.0
-36.3536,146.9377,23.0
-36.4793,146.9377,47.0
-36.5688,146.9377,47.0
-36.6403,146.9377,37.0
-37.0355,146.9377,812.0
-36.2275,146.9432,89.0
-36.2455,146.9432,84.0
-36.4075,146.9432,97.0
-36.3716,146.9487,44.0
-36.4658,146.9487,41.0
-36.5196,146.9487,0.0
-36.6269,146.9487,31.0
-36.7339,146.9487,39.0
-37.1194,146.9487,1041.0
-37.7054,146.9487,885.0
-36.241,146.9542,43.0
-36.7206,146.9542,21.0
-36.7695,146.9542,14.0
-36.2049,146.9598,34.0
-36.2861,146.9598,0.0
-36.3895,146.9598,30.0
-36.4255,146.9598,20.0
-36.5286,146.9598,12.0
-36.6582,146.9598,32.0
-37.5009,146.9598,1143.0
-37.6316,146.9598,985.0
-36.2726,146.9653,84.0
-36.3761,146.9653,34.0
-36.7562,146.9653,16.0
-37.5532,146.9653,1202.0
-37.7314,146.9653,974.0
-36.5375,146.9708,31.0
-36.676,146.9708,734.0
-37.5358,146.9708,1205.0
-36.2545,146.9763,24.0
-36.2681,146.9763,39.0
-36.4569,146.9763,5.0
-36.6225,146.9763,43.0
-36.6626,146.9763,0.0
-36.1507,146.9818,33.0
-36.5107,146.9818,46.0
-36.6403,146.9818,5.0
-36.7473,146.9818,25.0
-36.7962,146.9818,5.0
-37.0664,146.9818,909.0
-36.0919,146.9873,64.0
-36.3626,146.9873,3.0
-36.6225,146.9873,11.0
-36.9161,146.9873,886.0
-37.396,146.9873,1027.0
-37.5009,146.9873,1226.0
-37.6055,146.9873,1182.0
-36.1417,146.9928,31.0
-36.2816,146.9928,25.0
-36.6403,146.9928,12.0
-36.6626,146.9928,9.0
-36.6849,146.9928,4.0
-36.978,146.9928,655.0
-37.4878,146.9928,1176.0
-36.11,146.9984,36.0
-36.2906,146.9984,41.0
-36.4927,146.9984,62.0
-36.9338,146.9984,466.0
-37.5358,146.9984,1198.0
-36.3806,147.0039,28.0
-37.2997,147.0039,996.0
-36.9736,147.0094,150.0
-37.0797,147.0094,1031.0
-36.0829,147.0149,792.0
-36.0919,147.0149,70.0
-36.2951,147.0149,20.0
-37.2777,147.0149,1016.0
-37.3216,147.0149,1000.0
-37.5968,147.0149,1223.0
-36.1823,147.0204,794.0
-36.2139,147.0204,6.0
-36.3446,147.0204,26.0
-36.43,147.0204,44.0
-36.6135,147.0204,20.0
-37.009,147.0204,893.0
-37.4878,147.0204,1180.0
-37.5096,147.0204,1222.0
-37.5707,147.0204,1206.0
-36.7295,147.0259,10.0
-36.9603,147.0259,831.0
-37.5881,147.0259,1211.0
-37.6967,147.0259,1086.0
-36.0874,147.0314,31.0
-36.101,147.0314,82.0
-37.431,147.0314,1025.0
-36.1236,147.0425,90.0
-37.1942,147.0425,887.0
-36.1552,147.048,46.0
-37.0576,147.048,13.0
-36.0557,147.0535,81.0
-36.0738,147.0535,16.0
-36.1326,147.0535,81.0
-36.1959,147.0535,50.0
-37.5184,147.0535,1211.0
-36.0466,147.059,93.0
-36.1823,147.059,42.0
-36.2094,147.059,39.0
-37.3347,147.059,958.0
-37.3479,147.059,1197.0
-37.7358,147.059,1084.0
-36.0239,147.0645,874.0
-36.5688,147.0645,3.0
-37.0708,147.0645,901.0
-37.2514,147.0645,993.0
-37.5096,147.0645,1183.0
-36.3581,147.07,28.0
-37.3698,147.07,1216.0
-37.3917,147.07,1208.0
-36.0647,147.0756,738.0
-36.618,147.0756,705.0
-36.978,147.0756,897.0
-37.575,147.0756,1261.0
-37.7921,147.0756,1083.0
-36.5465,147.0811,22.0
-36.9957,147.0811,915.0
-37.5227,147.0811,1218.0
-36.6046,147.0866,31.0
-36.6403,147.0866,676.0
-37.0399,147.0866,896.0
-37.6098,147.0866,1200.0
-36.0285,147.0921,18.0
-36.232,147.0921,768.0
-36.676,147.0921,763.0
-37.3654,147.0921,1257.0
-37.5619,147.0921,1249.0
-36.1055,147.0976,675.0
-36.5151,147.0976,36.0
-36.0058,147.1031,68.0
-36.0829,147.1031,808.0
-36.3041,147.1031,13.0
-36.6983,147.1031,2.0
-36.7873,147.1031,832.0
-37.2733,147.1031,1114.0
-37.3873,147.1031,1183.0
-36.0421,147.1087,4.0
-36.0919,147.1087,755.0
-36.1191,147.1087,791.0
-36.1507,147.1087,774.0
-37.431,147.1087,928.0
-37.5532,147.1087,1176.0
-37.5663,147.1087,1208.0
-37.5837,147.1087,1209.0
-36.0058,147.1142,1.0
-36.0557,147.1142,789.0
-36.1733,147.1142,39.0
-36.5241,147.1142,770.0
-37.361,147.1142,1214.0
-37.5184,147.1142,1158.0
-36.0239,147.1197,43.0
-36.0421,147.1197,14.0
-36.0693,147.1197,29.0
-36.1823,147.1197,1.0
-36.5688,147.1197,743.0
-36.8096,147.1197,1070.0
-37.2338,147.1197,108.0
-37.247,147.1197,1168.0
-37.2821,147.1197,1242.0
-37.6967,147.1197,1160.0
-37.7184,147.1197,1081.0
-36.0103,147.1252,4.0
-36.2455,147.1252,35.0
-36.3086,147.1252,25.0
-36.676,147.1252,16.0
-37.2074,147.1252,1164.0
-37.225,147.1307,1148.0
-36.5778,147.1362,762.0
-36.6983,147.1362,21.0
-37.2382,147.1362,1134.0
-36.0103,147.1417,820.0
-36.0647,147.1417,853.0
-36.223,147.1417,814.0
-36.4793,147.1417,766.0
-36.725,147.1417,741.0
-37.7921,147.1417,1151.0
-35.965,147.1473,45.0
-36.033,147.1473,802.0
-36.0919,147.1473,13.0
-36.1326,147.1473,39.0
-36.2636,147.1473,25.0
-36.6001,147.1473,28.0
-36.6938,147.1473,34.0
-36.7695,147.1473,740.0
-36.8762,147.1473,827.0
-37.4092,147.1473,1222.0
-37.6359,147.1473,1132.0
-36.1145,147.1528,19.0
-36.6537,147.1528,32.0
-36.7606,147.1528,233.0
-37.0885,147.1528,910.0
-37.1061,147.1528,913.0
-37.4529,147.1528,1239.0
-37.5619,147.1528,1217.0
-37.6011,147.1528,1148.0
-37.7791,147.1528,1158.0
-36.3041,147.1583,76.0
-36.5733,147.1583,757.0
-36.6091,147.1583,4.0
-35.974,147.1638,48.0
-35.9877,147.1638,26.0
-36.0783,147.1638,780.0
-36.1055,147.1638,19.0
-36.4658,147.1638,778.0
-36.4883,147.1638,600.0
-36.6225,147.1638,45.0
-36.6626,147.1638,44.0
-36.854,147.1638,1049.0
-37.6011,147.1638,1158.0
-36.1688,147.1693,784.0
-36.2861,147.1693,778.0
-36.6358,147.1693,12.0
-37.396,147.1693,1188.0
-35.9604,147.1748,39.0
-36.0239,147.1748,8.0
-36.0511,147.1748,668.0
-36.1236,147.1748,34.0
-36.412,147.1748,739.0
-36.7428,147.1748,810.0
-36.774,147.1748,975.0
-36.9869,147.1748,944.0
-37.0885,147.1748,894.0
-37.4092,147.1748,1217.0
-37.5794,147.1748,1200.0
-35.9877,147.1803,28.0
-36.0421,147.1803,749.0
-36.5509,147.1803,30.0
-36.6225,147.1803,35.0
-36.7117,147.1803,14.0
-36.9736,147.1803,951.0
-37.3084,147.1803,1243.0
-37.361,147.1803,1263.0
-37.3873,147.1803,1232.0
-37.4747,147.1803,1220.0
-35.9422,147.1859,56.0
-36.0149,147.1859,34.0
-36.0964,147.1859,6.0
-36.7962,147.1859,144.0
-36.8762,147.1859,1072.0
-37.3216,147.1859,1250.0
-36.0285,147.1914,41.0
-36.1507,147.1914,822.0
-36.6983,147.1914,9.0
-37.0002,147.1914,903.0
-36.0013,147.1969,7.0
-36.0738,147.1969,22.0
-36.6091,147.1969,28.0
-36.7517,147.1969,39.0
-36.8673,147.1969,21.0
-37.4092,147.1969,1202.0
-37.4529,147.1969,1221.0
-36.101,147.2024,3.0
-36.2455,147.2024,1069.0
-36.4569,147.2024,65.0
-36.7606,147.2024,60.0
-37.431,147.2024,1265.0
-35.9786,147.2079,46.0
-36.7206,147.2079,1013.0
-36.7339,147.2079,829.0
-37.0267,147.2079,895.0
-37.0885,147.2079,974.0
-37.3523,147.2079,1319.0
-37.5053,147.2079,1338.0
-37.4048,147.2134,1180.0
-36.0194,147.2189,8.0
-36.0647,147.2189,810.0
-36.9869,147.2189,962.0
-37.1017,147.2189,932.0
-37.2997,147.2189,1297.0
-35.9695,147.2245,10.0
-36.1823,147.2245,27.0
-36.2275,147.2245,778.0
-36.5867,147.2245,762.0
-36.8184,147.2245,968.0
-36.3671,147.23,735.0
-37.3216,147.23,1254.0
-35.915,147.2355,13.0
-36.11,147.2355,36.0
-36.1281,147.2355,6.0
-36.2049,147.2355,37.0
-36.5196,147.2355,775.0
-36.7695,147.2355,1017.0
-36.7962,147.2355,752.0
-37.396,147.2355,1254.0
-37.4092,147.2355,1248.0
-37.4354,147.2355,1229.0
-35.9059,147.241,20.0
-36.1733,147.241,649.0
-36.1914,147.241,794.0
-36.241,147.241,1015.0
-36.6403,147.241,793.0
-36.7651,147.2465,954.0
-36.8229,147.2465,1074.0
-36.9072,147.2465,991.0
-35.8831,147.252,18.0
-36.0693,147.252,31.0
-36.0829,147.252,19.0
-36.1507,147.252,0.0
-35.9286,147.2575,813.0
-36.1372,147.2575,38.0
-36.223,147.2575,1065.0
-36.7384,147.2575,1012.0
-37.3391,147.2575,1258.0
-37.5053,147.2575,1271.0
-36.101,147.2631,1100.0
-36.1823,147.2631,27.0
-36.7028,147.2631,999.0
-37.247,147.2631,1245.0
-37.3128,147.2631,1311.0
-37.4223,147.2631,1202.0
-35.9013,147.2686,5.0
-36.0149,147.2686,831.0
-36.033,147.2686,8.0
-36.7517,147.2686,1028.0
-36.8406,147.2686,911.0
-37.6707,147.2686,1139.0
-35.9377,147.2741,3.0
-36.0829,147.2741,34.0
-36.8051,147.2741,935.0
-37.4572,147.2741,1206.0
-35.8877,147.2796,40.0
-35.974,147.2796,879.0
-36.8895,147.2796,980.0
-37.1546,147.2796,1305.0
-37.4048,147.2796,1225.0
-35.8558,147.2851,12.0
-35.9377,147.2851,17.0
-35.965,147.2851,12.0
-36.0058,147.2851,19.0
-37.2118,147.2851,1295.0
-37.2777,147.2851,1256.0
-35.9195,147.2906,41.0
-35.9786,147.2906,36.0
-36.1778,147.2906,40.0
-36.6492,147.2906,989.0
-37.1854,147.2906,1228.0
-37.2514,147.2906,1304.0
-37.5096,147.2906,1210.0
-35.9922,147.2962,4.0
-36.7161,147.2962,1114.0
-36.7428,147.2962,1122.0
-36.8007,147.2962,806.0
-37.2777,147.2962,1277.0
-37.5009,147.2962,1188.0
-35.8877,147.3017,6.0
-35.9377,147.3017,32.0
-35.9559,147.3017,5.0
-36.0421,147.3017,48.0
-36.0829,147.3017,747.0
-36.1869,147.3017,30.0
-36.8362,147.3017,1020.0
-36.854,147.3017,972.0
-36.8717,147.3017,955.0
-36.9648,147.3017,968.0
-37.2294,147.3017,1319.0
-37.4529,147.3017,1220.0
-35.9967,147.3072,10.0
-36.1055,147.3072,37.0
-36.885,147.3072,1003.0
-35.8421,147.3127,23.0
-35.8558,147.3127,13.0
-35.9013,147.3127,37.0
-36.2094,147.3127,38.0
-36.2816,147.3127,834.0
-36.6403,147.3127,1023.0
-35.9195,147.3182,14.0
-35.9377,147.3182,8.0
-35.9604,147.3182,37.0
-36.0647,147.3182,23.0
-36.2455,147.3182,32.0
-36.9072,147.3182,1027.0
-36.9559,147.3182,995.0
-37.2997,147.3182,1229.0
-36.0783,147.3237,750.0
-36.1598,147.3237,19.0
-36.2185,147.3237,32.0
-37.1282,147.3237,1265.0
-37.326,147.3237,1361.0
-37.4223,147.3237,1243.0
-35.965,147.3292,16.0
-36.25,147.3292,832.0
-36.6091,147.3292,986.0
-36.6715,147.3292,1016.0
-36.9028,147.3292,988.0
-37.2294,147.3292,1295.0
-36.1959,147.3348,6.0
-36.2094,147.3348,34.0
-36.241,147.3348,24.0
-36.6492,147.3348,989.0
-36.7339,147.3348,985.0
-37.137,147.3348,1235.0
-37.5009,147.3348,1281.0
-36.9338,147.3403,1286.0
-37.1766,147.3403,1246.0
-37.4441,147.3403,1258.0
-35.9877,147.3458,3.0
-36.1145,147.3458,801.0
-36.2275,147.3458,40.0
-36.3311,147.3458,802.0
-36.8362,147.3458,1077.0
-36.9515,147.3458,1059.0
-37.1678,147.3458,1340.0
-37.514,147.3458,1221.0
-35.8922,147.3513,23.0
-36.2861,147.3513,784.0
-37.2294,147.3513,1249.0
-37.3479,147.3513,1348.0
-37.662,147.3513,1214.0
-35.9967,147.3568,32.0
-36.3446,147.3568,88.0
-36.7962,147.3568,991.0
-36.8495,147.3568,1071.0
-37.1854,147.3568,1318.0
-35.9104,147.3623,41.0
-36.8673,147.3623,1042.0
-37.1105,147.3623,989.0
-37.1722,147.3623,1344.0
-35.8467,147.3678,3.0
-36.0421,147.3678,31.0
-36.1823,147.3678,1.0
-36.5375,147.3678,1036.0
-36.9293,147.3678,1259.0
-37.2426,147.3678,1250.0
-37.4572,147.3678,1252.0
-35.7966,147.3734,25.0
-36.1236,147.3734,14.0
-36.3311,147.3734,398.0
-36.3446,147.3734,827.0
-36.0149,147.3789,9.0
-36.0557,147.3789,2.0
-36.2365,147.3789,36.0
-36.3806,147.3789,791.0
-36.8673,147.3789,1060.0
-36.9338,147.3789,1019.0
-36.9692,147.3789,1057.0
-35.833,147.3844,38.0
-35.8604,147.3844,25.0
-36.1191,147.3844,13.0
-36.3086,147.3844,1114.0
-37.0753,147.3844,988.0
-37.1414,147.3844,1270.0
-37.396,147.3844,1236.0
-36.0874,147.3899,47.0
-36.1372,147.3899,23.0
-36.2455,147.3899,39.0
-36.9161,147.3899,1050.0
-36.9559,147.3899,1271.0
-37.159,147.3899,1323.0
-37.2338,147.3899,1322.0
-37.2777,147.3899,1351.0
-35.7692,147.3954,33.0
-37.1942,147.3954,1259.0
-37.3523,147.3954,1313.0
-35.8513,147.4009,14.0
-36.2185,147.4009,765.0
-36.394,147.4009,822.0
-36.7473,147.4009,1070.0
-37.0885,147.4009,1024.0
-37.1766,147.4009,1303.0
-35.8194,147.4064,0.0
-35.8421,147.4064,38.0
-36.0964,147.4064,1.0
-36.2455,147.4064,19.0
-36.2636,147.4064,12.0
-36.4927,147.4064,647.0
-37.2382,147.4064,1257.0
-35.833,147.412,44.0
-35.8604,147.412,48.0
-35.8831,147.412,6.0
-36.1733,147.412,25.0
-36.6938,147.412,1069.0
-37.0134,147.412,1305.0
-36.101,147.4175,3.0
-37.2821,147.4175,1246.0
-35.9059,147.423,7.0
-35.9604,147.423,7.0
-36.2094,147.423,39.0
-36.7206,147.423,1055.0
-37.181,147.423,1271.0
-37.1942,147.423,1273.0
-37.2294,147.423,1245.0
-36.0421,147.4285,22.0
-36.101,147.4285,21.0
-36.1462,147.4285,13.0
-37.009,147.4285,938.0
-37.3172,147.4285,1344.0
-36.2004,147.434,39.0
-36.9825,147.434,1265.0
-37.2074,147.434,1017.0
-37.2601,147.434,1264.0
-35.9695,147.4395,30.0
-36.25,147.4395,15.0
-36.2816,147.4395,1116.0
-36.4389,147.4395,699.0
-36.7339,147.4395,1031.0
-37.181,147.4395,1240.0
-37.2294,147.4395,1350.0
-35.9241,147.4451,26.0
-37.0311,147.4451,1268.0
-37.361,147.4451,1342.0
-35.7966,147.4506,5.0
-35.9013,147.4506,0.0
-36.3266,147.4506,764.0
-35.8102,147.4561,797.0
-35.9786,147.4561,738.0
-36.2951,147.4561,820.0
-37.0134,147.4561,988.0
-37.2777,147.4561,1239.0
-37.3084,147.4561,1336.0
-36.4075,147.4616,1068.0
-37.2514,147.4616,1224.0
-36.1733,147.4671,33.0
-36.1869,147.4671,44.0
-36.9869,147.4671,1302.0
-36.1236,147.4726,27.0
-36.1417,147.4726,7.0
-36.6715,147.4726,1048.0
-37.0532,147.4726,1293.0
-37.3391,147.4726,1253.0
-37.3742,147.4726,1324.0
-36.421,147.4781,1064.0
-36.5912,147.4781,1044.0
-36.885,147.4781,1051.0
-37.326,147.4781,1325.0
-36.403,147.4837,22.0
-36.4479,147.4837,775.0
-37.0797,147.4837,1264.0
-37.1105,147.4837,945.0
-37.3479,147.4837,1277.0
-36.9869,147.4892,999.0
-35.7555,147.4947,3.0
-36.9515,147.4947,989.0
-36.4614,147.5002,1003.0
-37.1194,147.5002,1242.0
-37.137,147.5002,947.0
-37.181,147.5002,954.0
-37.3523,147.5002,1237.0
-36.1869,147.5057,620.0
-37.0399,147.5057,988.0
-35.974,147.5112,839.0
-36.676,147.5112,940.0
-37.0708,147.5112,1256.0
-36.0239,147.5167,8.0
-36.2094,147.5167,819.0
-36.5241,147.5167,1073.0
-37.0399,147.5167,1236.0
-37.0532,147.5167,1268.0
-37.1282,147.5167,941.0
-36.1326,147.5223,689.0
-36.8184,147.5223,956.0
-37.009,147.5223,961.0
-37.062,147.5223,1261.0
-37.3698,147.5223,1187.0
-37.7184,147.5223,1128.0
-36.6225,147.5278,969.0
-35.8239,147.5333,68.0
-36.2094,147.5333,637.0
-36.6046,147.5333,1045.0
-37.1194,147.5333,889.0
-37.3523,147.5333,1195.0
-36.0829,147.5388,750.0
-36.4569,147.5388,988.0
-36.4703,147.5388,938.0
-36.6492,147.5388,1036.0
-36.6582,147.5388,966.0
-36.6805,147.5388,954.0
-36.978,147.5388,1133.0
-37.0708,147.5388,1259.0
-37.137,147.5388,1234.0
-37.2733,147.5388,970.0
-37.3785,147.5388,1201.0
-36.0466,147.5443,28.0
-36.1326,147.5443,609.0
-36.2275,147.5443,770.0
-36.3626,147.5443,984.0
-36.5644,147.5443,1009.0
-37.0399,147.5443,1267.0
-36.1507,147.5498,776.0
-36.1733,147.5498,737.0
-36.2004,147.5498,744.0
-36.0194,147.5553,40.0
-36.2139,147.5609,802.0
-36.5867,147.5609,1049.0
-37.2689,147.5609,1296.0
-36.4927,147.5664,1007.0
-36.8451,147.5664,919.0
-37.0178,147.5664,1231.0
-37.0532,147.5664,1345.0
-37.0664,147.5664,1180.0
-36.0421,147.5719,91.0
-36.223,147.5719,807.0
-36.6225,147.5719,1051.0
-36.6805,147.5719,1019.0
-37.0973,147.5719,1216.0
-37.1105,147.5719,1234.0
-37.3303,147.5719,1275.0
-37.137,147.5774,1248.0
-36.0829,147.5829,357.0
-36.5912,147.5829,1037.0
-36.8451,147.5829,898.0
-37.3523,147.5829,1215.0
-37.4485,147.5829,1191.0
-36.0964,147.5884,877.0
-36.9692,147.5884,938.0
-37.1414,147.5884,1215.0
-37.4135,147.5884,1185.0
-37.4878,147.5884,1177.0
-36.2365,147.594,741.0
-36.5017,147.594,791.0
-36.9161,147.594,937.0
-37.0046,147.594,1271.0
-36.3491,147.5995,1026.0
-36.9471,147.5995,913.0
-37.2162,147.5995,1170.0
-36.7473,147.605,995.0
-36.1598,147.6105,686.0
-36.676,147.6105,962.0
-37.1414,147.6105,1194.0
-37.159,147.6105,1182.0
-35.7464,147.616,787.0
-37.3391,147.616,1195.0
-36.6849,147.6215,995.0
