latitude,longitude,time
-36.2304,147.3854,703.0
-36.2488,147.3854,718.0
-36.986,147.3854,514.0
-37.3538,147.3854,509.0
-37.7666,147.3854,457.0
-35.8609,147.391,728.0
-36.1199,147.391,662.0
-36.1568,147.391,728.0
-36.6373,147.391,415.0
-36.7554,147.391,601.0
-37.251,147.391,570.0
-35.9073,147.3966,658.0
-36.3451,147.3966,448.0
-36.7962,147.3966,602.0
-37.0355,147.3966,441.0
-37.1838,147.3966,536.0
-37.2107,147.3966,520.0
-35.8795,147.4021,657.0
-35.9351,147.4021,664.0
-36.1752,147.4021,666.0
-36.1936,147.4021,711.0
-36.2809,147.4021,666.0
-36.4275,147.4021,350.0
-36.4504,147.4021,674.0
-36.6464,147.4021,620.0
-36.6783,147.4021,605.0
-37.013,147.4021,358.0
-37.3359,147.4021,405.0
-35.8006,147.4077,612.0
-35.8192,147.4077,643.0
-36.023,147.4077,706.0
-36.0784,147.4077,641.0
-36.1245,147.4077,672.0
-36.6282,147.4077,654.0
-35.9953,147.4133,454.0
-36.258,147.4133,632.0
-36.6464,147.4133,652.0
-37.1569,147.4133,574.0
-37.1883,147.4133,506.0
-35.949,147.4189,722.0
-36.235,147.4189,686.0
-37.067,147.4189,434.0
-37.1748,147.4189,573.0
-37.3493,147.4189,371.0
-37.7401,147.4189,458.0
-35.9027,147.4245,714.0
-36.9995,147.4245,559.0
-35.7727,147.4301,711.0
-35.8795,147.4301,716.0
-36.0923,147.4301,429.0
-36.1245,147.4301,676.0
-36.1614,147.4301,653.0
-36.2671,147.4301,665.0
-36.9409,147.4301,630.0
-37.4786,147.4301,372.0
-35.8238,147.4356,681.0
-36.023,147.4356,590.0
-36.2212,147.4356,683.0
-36.4321,147.4356,646.0
-37.0535,147.4356,410.0
-35.768,147.4412,593.0
-36.4047,147.4412,612.0
-37.1704,147.4412,551.0
-35.9583,147.4468,695.0
-36.1568,147.4468,692.0
-36.1706,147.4468,687.0
-36.9228,147.4468,576.0
-35.847,147.4524,658.0
-36.1061,147.4524,720.0
-37.103,147.4524,587.0
-37.5719,147.4524,468.0
-35.9999,147.458,625.0
-36.4321,147.458,633.0
-37.5497,147.458,377.0
-36.336,147.4636,656.0
-37.04,147.4636,567.0
-35.9397,147.4692,643.0
-36.0461,147.4692,665.0
-36.1476,147.4692,662.0
-36.9635,147.4692,556.0
-37.5186,147.4692,483.0
-35.7355,147.4747,747.0
-36.1337,147.4747,675.0
-36.2993,147.4747,650.0
-36.0415,147.4803,680.0
-36.6555,147.4803,634.0
-37.0535,147.4803,541.0
-37.6871,147.4803,489.0
-36.368,147.4859,655.0
-36.4458,147.4859,413.0
-36.9003,147.4859,625.0
-36.9635,147.4859,388.0
-35.7541,147.4915,628.0
-35.768,147.4915,496.0
-35.9629,147.4915,625.0
-36.3543,147.4915,667.0
-35.7308,147.4971,607.0
-36.0045,147.4971,712.0
-36.258,147.4971,681.0
-36.2993,147.4971,605.0
-36.3268,147.4971,621.0
-36.4778,147.4971,673.0
-36.4961,147.4971,648.0
-36.6601,147.4971,615.0
-36.701,147.4971,512.0
-37.7004,147.4971,177.0
-35.782,147.5027,680.0
-35.9906,147.5027,683.0
-36.3451,147.5027,677.0
-36.7645,147.5027,635.0
-36.0646,147.5082,646.0
-36.0969,147.5082,679.0
-36.3955,147.5082,683.0
-37.5319,147.5082,495.0
-37.665,147.5082,456.0
-35.768,147.5138,638.0
-35.9212,147.5138,665.0
-36.1153,147.5138,420.0
-36.2626,147.5138,673.0
-36.3314,147.5138,543.0
-36.4504,147.5138,529.0
-36.7282,147.5138,548.0
-36.977,147.5138,369.0
-36.4641,147.5194,647.0
-36.528,147.5194,581.0
-35.7401,147.525,665.0
-35.7541,147.525,439.0
-35.9351,147.525,678.0
-36.3039,147.525,478.0
-36.3406,147.525,671.0
-36.487,147.525,649.0
-36.6828,147.525,541.0
-36.7464,147.525,562.0
-36.8731,147.525,496.0
-35.898,147.5306,634.0
-36.1245,147.5306,645.0
-36.3955,147.5306,676.0
-36.5098,147.5306,642.0
-37.5408,147.5306,337.0
-35.8192,147.5362,647.0
-35.9999,147.5362,601.0
-36.3772,147.5362,641.0
-36.837,147.5362,575.0
-36.3406,147.5417,670.0
-36.3955,147.5417,644.0
-36.5235,147.5417,607.0
-36.5326,147.5417,621.0
-37.5896,147.5417,466.0
-35.8238,147.5473,445.0
-36.8143,147.5473,526.0
-35.7308,147.5529,685.0
-35.9629,147.5529,558.0
-36.023,147.5529,634.0
-36.1291,147.5529,645.0
-36.3818,147.5529,682.0
-36.4092,147.5529,674.0
-36.4184,147.5529,434.0
-36.5052,147.5529,618.0
-36.7055,147.5529,544.0
-37.4385,147.5529,365.0
-35.6656,147.5585,683.0
-35.7773,147.5585,662.0
-36.2534,147.5585,680.0
-36.3635,147.5585,362.0
-36.6055,147.5585,631.0
-36.7917,147.5585,614.0
-35.7634,147.5641,671.0
-36.1384,147.5641,655.0
-36.455,147.5641,637.0
-36.7237,147.5641,558.0
-35.8238,147.5697,421.0
-36.4001,147.5697,449.0
-36.5235,147.5697,634.0
-36.7554,147.5697,542.0
-35.7448,147.5752,647.0
-35.7773,147.5752,613.0
-35.9119,147.5752,674.0
-35.9305,147.5752,595.0
-36.0784,147.5752,683.0
-36.2488,147.5752,658.0
-36.4138,147.5752,346.0
-36.5006,147.5752,621.0
-37.6074,147.5752,357.0
-35.7913,147.5808,671.0
-35.847,147.5808,612.0
-35.9397,147.5808,642.0
-36.0646,147.5808,602.0
-36.5463,147.5808,614.0
-36.8053,147.5808,344.0
-36.9048,147.5808,455.0
-37.6295,147.5808,470.0
-35.7401,147.5864,419.0
-35.8656,147.5864,684.0
-35.986,147.5864,619.0
-36.0969,147.5864,653.0
-36.258,147.5864,614.0
-36.6737,147.5864,630.0
-36.7191,147.5864,637.0
-36.8822,147.5864,384.0
-35.8238,147.592,666.0
-35.9629,147.592,604.0
-36.2212,147.592,439.0
-36.3818,147.592,659.0
-36.5189,147.592,635.0
-36.651,147.592,572.0
-37.4385,147.592,525.0
-37.4519,147.592,488.0
-37.4697,147.592,487.0
-37.5186,147.592,482.0
-37.6827,147.592,449.0
-36.1982,147.5976,654.0
-36.9364,147.5976,499.0
-37.5319,147.5976,360.0
-37.6029,147.5976,450.0
-35.7866,147.6032,603.0
-35.8795,147.6032,678.0
-35.898,147.6032,651.0
-36.0461,147.6032,675.0
-36.166,147.6032,663.0
-36.2809,147.6032,645.0
-36.9093,147.6032,614.0
-37.6207,147.6032,455.0
-37.749,147.6032,427.0
-35.7122,147.6087,644.0
-35.8609,147.6087,454.0
-36.5463,147.6087,619.0
-36.6555,147.6087,481.0
-36.7237,147.6087,621.0
-37.0805,147.6087,357.0
-37.6694,147.6087,350.0
-35.6563,147.6143,612.0
-35.6796,147.6143,636.0
-35.9721,147.6143,681.0
-35.9814,147.6143,665.0
-36.1337,147.6143,675.0
-36.2488,147.6143,674.0
-37.4652,147.6143,524.0
-35.6329,147.6199,618.0
-36.0369,147.6199,677.0
-36.235,147.6199,589.0
-36.3497,147.6199,452.0
-36.5189,147.6199,636.0
-37.5142,147.6199,481.0
-35.6982,147.6255,638.0
-35.7634,147.6255,664.0
-36.1982,147.6255,663.0
-36.2626,147.6255,680.0
-37.5453,147.6255,303.0
-35.7215,147.6311,604.0
-35.8841,147.6311,543.0
-36.2855,147.6311,509.0
-36.487,147.6311,404.0
-36.5326,147.6311,612.0
-36.6009,147.6311,622.0
-37.5852,147.6311,350.0
-35.6749,147.6367,579.0
-35.7448,147.6367,683.0
-35.7866,147.6367,678.0
-35.9953,147.6367,661.0
-36.3726,147.6367,522.0
-36.5508,147.6367,512.0
-36.6373,147.6367,364.0
-36.9364,147.6367,590.0
-35.5862,147.6423,528.0
-36.1337,147.6423,661.0
-36.1982,147.6423,607.0
-37.1345,147.6423,579.0
-37.7401,147.6423,386.0
-35.949,147.6478,606.0
-36.2671,147.6478,658.0
-36.5599,147.6478,592.0
-36.5918,147.6478,621.0
-36.6237,147.6478,624.0
-35.5722,147.6534,605.0
-35.6143,147.6534,477.0
-35.7727,147.6534,538.0
-36.1568,147.6534,671.0
-36.3314,147.6534,592.0
-36.76,147.6534,513.0
-37.665,147.6534,472.0
-35.7168,147.659,644.0
-35.7308,147.659,602.0
-36.1476,147.659,685.0
-36.2901,147.659,676.0
-36.4915,147.659,389.0
-37.112,147.659,458.0
-37.4875,147.659,451.0
-37.5808,147.659,376.0
-35.7029,147.6646,633.0
-35.7913,147.6646,678.0
-35.9305,147.6646,656.0
-35.9629,147.6646,624.0
-36.0138,147.6646,602.0
-36.4092,147.6646,602.0
-36.0415,147.6702,558.0
-36.1706,147.6702,501.0
-36.3222,147.6702,672.0
-36.3772,147.6702,381.0
-37.1973,147.6702,524.0
-37.5453,147.6702,471.0
-35.5629,147.6758,662.0
-35.7308,147.6758,638.0
-35.7587,147.6758,464.0
-35.8006,147.6758,492.0
-36.1384,147.6758,659.0
-36.6191,147.6758,596.0
-36.6464,147.6758,567.0
-36.7736,147.6758,383.0
-35.5862,147.6813,507.0
-35.6609,147.6813,510.0
-37.7048,147.6813,398.0
-35.6796,147.6869,670.0
-36.1015,147.6869,615.0
-36.1614,147.6869,654.0
-36.2212,147.6869,669.0
-36.4367,147.6869,621.0
-36.5463,147.6869,594.0
-36.6601,147.6869,561.0
-35.9351,147.6925,671.0
-36.1245,147.6925,602.0
-36.2947,147.6925,567.0
-36.3772,147.6925,668.0
-36.6783,147.6925,559.0
-36.6964,147.6925,453.0
-36.8641,147.6925,487.0
-37.2107,147.6925,512.0
-35.7727,147.6981,671.0
-35.9536,147.6981,682.0
-36.3176,147.6981,655.0
-36.4961,147.6981,619.0
-36.6009,147.6981,632.0
-36.8143,147.6981,367.0
-35.7075,147.7037,366.0
-36.143,147.7037,593.0
-36.1752,147.7037,545.0
-36.5873,147.7037,495.0
-35.6423,147.7093,634.0
-35.6889,147.7093,640.0
-35.8424,147.7093,603.0
-35.9953,147.7093,684.0
-36.258,147.7093,442.0
-36.3406,147.7093,596.0
-36.6373,147.7093,625.0
-37.5453,147.7093,482.0
-37.5719,147.7093,471.0
-35.8099,147.7148,684.0
-35.8192,147.7148,685.0
-35.8563,147.7148,486.0
-36.0784,147.7148,357.0
-36.3039,147.7148,346.0
-36.4778,147.7148,628.0
-36.7101,147.7148,548.0
-36.7826,147.7148,541.0
-35.898,147.7204,664.0
-36.0091,147.7204,646.0
-36.0415,147.7204,551.0
-36.1153,147.7204,451.0
-36.1568,147.7204,601.0
-36.6555,147.7204,634.0
-36.6783,147.7204,619.0
-37.103,147.7204,531.0
-35.5816,147.726,605.0
-36.235,147.726,646.0
-36.9725,147.726,588.0
-37.067,147.726,586.0
-37.2913,147.726,498.0
-35.8052,147.7316,615.0
-35.9999,147.7316,543.0
-36.3589,147.7316,372.0
-36.701,147.7316,589.0
-36.846,147.7316,365.0
-37.5541,147.7316,457.0
-35.9444,147.7372,448.0
-36.0507,147.7372,593.0
-36.2258,147.7372,652.0
-36.3406,147.7372,628.0
-36.3772,147.7372,668.0
-35.7029,147.7428,511.0
-35.7866,147.7428,678.0
-35.8377,147.7428,663.0
-36.0738,147.7428,589.0
-36.1153,147.7428,588.0
-36.8686,147.7428,578.0
-37.718,147.7428,414.0
-35.5067,147.7483,646.0
-35.6329,147.7483,606.0
-35.986,147.7483,467.0
-36.1614,147.7483,633.0
-36.313,147.7483,625.0
-36.3726,147.7483,546.0
-35.5535,147.7539,621.0
-35.5722,147.7539,594.0
-36.0276,147.7539,635.0
-37.1793,147.7539,447.0
-37.4697,147.7539,465.0
-35.8749,147.7595,650.0
-36.1153,147.7595,600.0
-36.2901,147.7595,634.0
-36.3268,147.7595,590.0
-36.3451,147.7595,632.0
-36.3909,147.7595,606.0
-36.4778,147.7595,571.0
-35.5395,147.7651,611.0
-35.8424,147.7651,533.0
-35.9119,147.7651,669.0
-36.1337,147.7651,602.0
-35.4927,147.7707,658.0
-35.8563,147.7707,382.0
-35.9027,147.7707,682.0
-35.9397,147.7707,483.0
-35.9583,147.7707,612.0
-36.1153,147.7707,617.0
-36.2993,147.7707,633.0
-36.8415,147.7707,351.0
-37.013,147.7707,557.0
-37.5053,147.7707,356.0
-36.1798,147.7763,657.0
-37.5186,147.7763,356.0
-35.5722,147.7819,618.0
-35.9119,147.7819,669.0
-36.5189,147.7819,531.0
-36.5964,147.7819,612.0
-36.9725,147.7819,554.0
-37.2241,147.7819,498.0
-35.9675,147.7874,616.0
-36.0692,147.7874,626.0
-36.166,147.7874,617.0
-36.1844,147.7874,544.0
-36.3314,147.7874,619.0
-36.3497,147.7874,592.0
-36.487,147.7874,557.0
-36.7509,147.7874,553.0
-37.5453,147.7874,477.0
-35.4786,147.793,589.0
-35.6935,147.793,643.0
-35.847,147.793,647.0
-35.8888,147.793,647.0
-36.4504,147.793,632.0
-36.7645,147.793,357.0
-36.8596,147.793,348.0
-37.523,147.793,381.0
-36.2534,147.7986,603.0
-36.4367,147.7986,361.0
-36.4595,147.7986,550.0
-36.5599,147.7986,621.0
-36.8822,147.7986,575.0
-36.9589,147.7986,343.0
-37.5852,147.7986,360.0
-37.7136,147.7986,355.0
-35.6003,147.8042,607.0
-35.8192,147.8042,671.0
-36.0276,147.8042,671.0
-36.0415,147.8042,421.0
-36.1614,147.8042,635.0
-36.2763,147.8042,626.0
-36.3726,147.8042,565.0
-36.4961,147.8042,544.0
-36.7373,147.8042,582.0
-37.251,147.8042,258.0
-37.4519,147.8042,415.0
-37.5586,147.8042,359.0
-35.8841,147.8098,582.0
-36.2901,147.8098,641.0
-37.0175,147.8098,523.0
-37.5364,147.8098,466.0
-35.4458,147.8154,650.0
-35.474,147.8154,348.0
-35.5582,147.8154,546.0
-35.986,147.8154,604.0
-36.1153,147.8154,617.0
-36.1936,147.8154,547.0
-36.4001,147.8154,591.0
-36.4458,147.8154,588.0
-36.487,147.8154,626.0
-36.5463,147.8154,572.0
-37.0985,147.8154,545.0
-37.2376,147.8154,525.0
-37.5852,147.8154,351.0
-35.5208,147.8209,591.0
-35.6189,147.8209,644.0
-36.2488,147.8209,638.0
-37.112,147.8209,548.0
-37.5985,147.8209,444.0
-35.6003,147.8265,659.0
-35.6329,147.8265,644.0
-35.6935,147.8265,675.0
-35.7866,147.8265,673.0
-35.8284,147.8265,543.0
-35.9397,147.8265,464.0
-36.4733,147.8265,602.0
-36.5782,147.8265,608.0
-35.474,147.8321,672.0
-36.0138,147.8321,540.0
-36.4321,147.8321,442.0
-36.6282,147.8321,355.0
-36.6919,147.8321,519.0
-36.7509,147.8321,584.0
-37.121,147.8321,555.0
-37.5453,147.8321,463.0
-35.9768,147.8377,590.0
-36.0784,147.8377,578.0
-36.4092,147.8377,611.0
-36.1245,147.8433,629.0
-36.2809,147.8433,360.0
-37.2062,147.8433,9.0
-37.3315,147.8433,460.0
-37.563,147.8433,454.0
-35.5114,147.8489,663.0
-35.7262,147.8489,594.0
-36.3726,147.8489,401.0
-36.4184,147.8489,612.0
-36.4595,147.8489,608.0
-36.76,147.8489,575.0
-36.7781,147.8489,358.0
-37.5896,147.8489,481.0
-35.4411,147.8544,674.0
-35.9536,147.8544,604.0
-35.9675,147.8544,623.0
-36.0045,147.8544,443.0
-36.5463,147.8544,569.0
-36.7464,147.8544,593.0
-36.8279,147.8544,541.0
-37.3672,147.8544,444.0
-35.7913,147.86,666.0
-36.1337,147.86,575.0
-36.1568,147.86,555.0
-36.1936,147.86,630.0
-36.4458,147.86,612.0
-36.701,147.86,545.0
-37.4207,147.86,530.0
-37.523,147.86,474.0
-37.6029,147.86,362.0
-37.665,147.86,182.0
-36.212,147.8656,603.0
-36.61,147.8656,546.0
-37.4786,147.8656,392.0
-35.5488,147.8712,633.0
-37.3583,147.8712,459.0
-35.4693,147.8768,403.0
-35.8934,147.8768,612.0
-36.1522,147.8768,599.0
-36.4641,147.8768,634.0
-36.7781,147.8768,504.0
-36.8053,147.8768,586.0
-37.0085,147.8768,530.0
-37.022,147.8768,360.0
-37.3047,147.8768,491.0
-36.2258,147.8824,613.0
-36.5691,147.8824,613.0
-37.6428,147.8824,346.0
-35.9166,147.8879,573.0
-36.2809,147.8879,589.0
-36.3222,147.8879,595.0
-36.6737,147.8879,583.0
-36.8279,147.8879,541.0
-36.8596,147.8879,540.0
-36.9589,147.8879,567.0
-35.4927,147.8935,621.0
-36.3085,147.8935,459.0
-36.8007,147.8935,559.0
-37.2957,147.8935,500.0
-35.5395,147.8991,633.0
-35.8749,147.8991,626.0
-36.143,147.9047,598.0
-36.4458,147.9047,349.0
-36.5189,147.9047,573.0
-36.6419,147.9047,584.0
-37.0535,147.9047,576.0
-35.4505,147.9103,609.0
-35.474,147.9103,389.0
-35.5348,147.9103,544.0
-35.8517,147.9103,614.0
-36.0322,147.9103,520.0
-35.7355,147.9159,598.0
-36.166,147.9159,608.0
-36.2626,147.9159,557.0
-37.2465,147.9159,498.0
-37.3404,147.9159,534.0
-37.5142,147.9159,463.0
-35.6189,147.9214,598.0
-35.9166,147.9214,611.0
-35.9999,147.9214,541.0
-36.0276,147.9214,563.0
-37.6517,147.9214,307.0
-35.5067,147.927,616.0
-35.8656,147.927,591.0
-36.5918,147.927,606.0
-35.7913,147.9326,541.0
-35.8006,147.9326,608.0
-35.8192,147.9326,620.0
-35.9119,147.9326,665.0
-35.9629,147.9326,685.0
-36.0415,147.9326,463.0
-36.0969,147.9326,381.0
-36.1107,147.9326,616.0
-36.7418,147.9326,540.0
-37.2421,147.9326,368.0
-37.2689,147.9326,510.0
-37.3315,147.9326,501.0
-37.5675,147.9326,354.0
-37.7622,147.9326,413.0
-35.4927,147.9382,551.0
-35.8888,147.9382,589.0
-35.986,147.9438,603.0
-36.189,147.9438,628.0
-36.2488,147.9438,546.0
-36.3085,147.9438,530.0
-36.5554,147.9438,385.0
-36.8279,147.9438,566.0
-35.474,147.9494,622.0
-35.5535,147.9494,632.0
-35.768,147.9494,573.0
-35.7959,147.9494,487.0
-36.3635,147.9494,589.0
-36.3864,147.9494,628.0
-36.4733,147.9494,541.0
-36.7191,147.9494,564.0
-37.6827,147.9494,179.0
-37.8063,147.9494,380.0
-35.5021,147.955,471.0
-36.1199,147.955,436.0
-36.1476,147.955,620.0
-36.3314,147.955,627.0
-36.6328,147.955,563.0
-36.7055,147.955,559.0
-37.3984,147.955,533.0
-35.5161,147.9605,544.0
-36.2304,147.9605,566.0
-36.3176,147.9605,385.0
-36.6873,147.9605,356.0
-37.3047,147.9605,479.0
-35.5769,147.9661,577.0
-35.7448,147.9661,598.0
-35.7773,147.9661,590.0
-36.0923,147.9661,351.0
-36.3772,147.9661,476.0
-37.5675,147.9661,447.0
-37.7446,147.9661,403.0
-35.352,147.9717,543.0
-35.4177,147.9717,596.0
-35.6935,147.9717,625.0
-36.1798,147.9717,604.0
-36.2993,147.9717,603.0
-36.4047,147.9717,383.0
-36.7736,147.9717,538.0
-37.665,147.9717,341.0
-37.7887,147.9717,420.0
-35.3989,147.9773,455.0
-35.5208,147.9773,621.0
-35.5956,147.9773,567.0
-36.1107,147.9773,598.0
-36.4824,147.9773,635.0
-37.4296,147.9773,506.0
-35.3285,147.9829,568.0
-35.488,147.9829,641.0
-35.7355,147.9829,597.0
-35.7541,147.9829,626.0
-36.0415,147.9829,605.0
-36.3176,147.9829,580.0
-36.6737,147.9829,497.0
-37.7401,147.9829,181.0
-37.8196,147.9829,401.0
-35.6563,147.9885,501.0
-35.7215,147.9885,542.0
-35.9583,147.9885,572.0
-36.0692,147.9885,565.0
-36.0923,147.9885,564.0
-36.1614,147.9885,552.0
-37.4029,147.9885,483.0
-37.5053,147.9885,432.0
-37.7931,147.9885,344.0
-35.5629,147.994,610.0
-36.1153,147.994,630.0
-36.769,147.994,565.0
-37.3359,147.994,511.0
-37.3806,147.994,393.0
-37.5763,147.994,466.0
-35.6702,147.9996,602.0
-35.8331,147.9996,350.0
-35.8517,147.9996,343.0
-35.986,147.9996,604.0
-36.0276,147.9996,418.0
-36.6373,147.9996,580.0
-35.5067,148.0052,437.0
-35.782,148.0052,625.0
-36.1061,148.0052,547.0
-36.2396,148.0052,390.0
-36.7191,148.0052,507.0
-36.7373,148.0052,568.0
-37.4073,148.0052,379.0
-37.4697,148.0052,484.0
-37.7666,148.0052,359.0
-37.7975,148.0052,366.0
-35.3238,148.0108,570.0
-35.5208,148.0108,632.0
-35.7541,148.0108,609.0
-35.8145,148.0108,597.0
-36.0507,148.0108,602.0
-36.7509,148.0108,493.0
-36.8324,148.0108,542.0
-37.6871,148.0108,344.0
-35.3002,148.0164,616.0
-35.3895,148.0164,554.0
-35.9768,148.0164,380.0
-36.0045,148.0164,621.0
-36.3176,148.0164,487.0
-37.2331,148.0164,367.0
-37.3984,148.0164,368.0
-37.6694,148.0164,333.0
-35.3473,148.022,626.0
-35.5114,148.022,633.0
-35.7494,148.022,353.0
-36.1384,148.022,373.0
-36.2442,148.022,611.0
-36.7781,148.022,569.0
-37.1973,148.022,500.0
-37.8152,148.022,376.0
-35.3614,148.0275,626.0
-35.7773,148.0275,565.0
-35.9351,148.0275,591.0
-36.0784,148.0275,549.0
-36.3818,148.0275,589.0
-36.4413,148.0275,488.0
-35.7913,148.0331,563.0
-36.1982,148.0331,545.0
-36.769,148.0331,549.0
-35.4224,148.0387,575.0
-35.9536,148.0387,596.0
-36.1752,148.0387,624.0
-36.3955,148.0387,542.0
-36.7373,148.0387,574.0
-37.4073,148.0387,447.0
-37.6473,148.0387,195.0
-37.7004,148.0387,323.0
-35.2908,148.0443,634.0
-35.3096,148.0443,613.0
-35.3707,148.0443,591.0
-35.7029,148.0443,522.0
-35.8006,148.0443,561.0
-35.9397,148.0443,546.0
-36.0553,148.0443,185.0
-36.1522,148.0443,565.0
-36.7781,148.0443,543.0
-35.488,148.0499,570.0
-35.7215,148.0499,583.0
-36.7055,148.0499,507.0
-35.6796,148.0555,616.0
-35.949,148.0555,588.0
-36.1061,148.0555,363.0
-36.2717,148.0555,599.0
-36.7554,148.0555,532.0
-37.2957,148.0555,426.0
-37.4608,148.0555,302.0
-37.6871,148.0555,294.0
-35.3143,148.061,574.0
-35.3285,148.061,398.0
-35.3426,148.061,609.0
-35.4599,148.061,620.0
-35.5722,148.061,604.0
-35.6469,148.061,519.0
-35.7634,148.061,598.0
-36.2028,148.061,499.0
-36.5599,148.061,451.0
-36.5873,148.061,525.0
-37.7136,148.061,404.0
-35.3707,148.0666,367.0
-35.4974,148.0666,550.0
-36.2809,148.0666,605.0
-36.8007,148.0666,570.0
-36.9228,148.0666,429.0
-35.2532,148.0722,618.0
-35.3567,148.0722,457.0
-35.7634,148.0722,603.0
-36.1384,148.0722,546.0
-36.1798,148.0722,580.0
-36.4047,148.0722,504.0
-37.1165,148.0722,486.0
-37.5097,148.0722,349.0
-37.563,148.0722,471.0
-35.4036,148.0778,553.0
-35.4693,148.0778,613.0
-35.5067,148.0778,614.0
-35.7308,148.0778,542.0
-36.2763,148.0778,609.0
-37.7225,148.0778,354.0
-35.2626,148.0834,603.0
-35.3143,148.089,567.0
-35.4411,148.089,578.0
-35.5442,148.089,611.0
-35.5629,148.089,578.0
-35.7587,148.089,609.0
-36.9454,148.089,526.0
-37.4296,148.089,459.0
-37.6605,148.089,341.0
-35.2814,148.0946,478.0
-35.4833,148.0946,633.0
-36.1107,148.0946,556.0
-36.1384,148.0946,150.0
-36.1936,148.0946,385.0
-37.1345,148.0946,446.0
-37.3181,148.0946,468.0
-35.7727,148.1001,377.0
-35.9629,148.1001,356.0
-37.385,148.1001,387.0
-37.443,148.1001,366.0
-35.5535,148.1057,598.0
-36.2488,148.1057,532.0
-36.3451,148.1057,526.0
-36.5006,148.1057,571.0
-36.6191,148.1057,544.0
-36.9499,148.1057,482.0
-37.5364,148.1057,365.0
-35.8145,148.1113,593.0
-36.3589,148.1113,471.0
-36.3772,148.1113,589.0
-36.8415,148.1113,494.0
-35.3801,148.1169,520.0
-35.7587,148.1169,592.0
-36.2717,148.1169,571.0
-37.3984,148.1169,450.0
-37.4118,148.1169,471.0
-35.8331,148.1225,131.0
-35.9814,148.1225,555.0
-36.1936,148.1225,512.0
-36.423,148.1225,344.0
-36.6328,148.1225,369.0
-36.8641,148.1225,587.0
-36.9725,148.1225,525.0
-37.7225,148.1225,460.0
-35.3096,148.1281,564.0
-35.4224,148.1281,350.0
-35.5956,148.1281,504.0
-37.1165,148.1281,515.0
-37.4029,148.1281,350.0
-37.749,148.1281,412.0
-35.2908,148.1336,579.0
-35.3473,148.1336,611.0
-35.5395,148.1336,425.0
-35.8563,148.1336,135.0
-36.4367,148.1336,548.0
-36.6646,148.1336,520.0
-36.7509,148.1336,577.0
-36.8053,148.1336,462.0
-36.9228,148.1336,512.0
-37.4207,148.1336,465.0
-35.5675,148.1392,433.0
-36.3039,148.1392,417.0
-36.8324,148.1392,495.0
-36.8731,148.1392,361.0
-35.2579,148.1448,424.0
-35.3942,148.1448,624.0
-35.7168,148.1448,378.0
-35.9351,148.1448,544.0
-35.9906,148.1448,586.0
-36.2028,148.1448,609.0
-36.2809,148.1448,370.0
-36.7146,148.1448,348.0
-36.8912,148.1448,563.0
-36.9093,148.1448,498.0
-37.0085,148.1448,505.0
-35.4177,148.1504,473.0
-35.4458,148.1504,515.0
-35.7866,148.1504,627.0
-36.9995,148.1504,518.0
-37.8152,148.1504,395.0
-35.6189,148.156,539.0
-35.8377,148.156,604.0
-36.2671,148.156,636.0
-36.2993,148.156,618.0
-36.3222,148.156,571.0
-36.6191,148.156,372.0
-37.4474,148.156,480.0
-35.272,148.1616,591.0
-35.3989,148.1616,595.0
-35.474,148.1616,607.0
-35.6049,148.1616,491.0
-35.9675,148.1616,635.0
-36.7237,148.1616,506.0
-36.9319,148.1616,537.0
-37.5941,148.1616,344.0
-35.1824,148.1671,362.0
-35.239,148.1671,455.0
-35.4974,148.1671,606.0
-35.6702,148.1671,528.0
-35.9212,148.1671,610.0
-35.9814,148.1671,542.0
-36.1107,148.1671,345.0
-36.6419,148.1671,565.0
-36.7509,148.1671,577.0
-36.8641,148.1671,569.0
-37.2465,148.1671,536.0
-35.2013,148.1727,555.0
-36.2534,148.1783,620.0
-36.4367,148.1783,599.0
-36.6009,148.1783,538.0
-36.7872,148.1783,543.0
-37.634,148.1783,412.0
-35.3707,148.1839,612.0
-35.5348,148.1839,373.0
-35.7355,148.1839,442.0
-36.166,148.1839,626.0
-36.6282,148.1839,575.0
-36.6419,148.1839,550.0
-36.9138,148.1839,509.0
-37.3538,148.1839,356.0
-35.2154,148.1895,466.0
-35.4599,148.1895,531.0
-35.5208,148.1895,608.0
-35.6376,148.1895,608.0
-36.6919,148.1895,537.0
-36.7237,148.1895,506.0
-36.7554,148.1895,497.0
-36.8731,148.1895,377.0
-37.013,148.1895,437.0
-35.3614,148.1951,612.0
-35.4083,148.1951,613.0
-35.474,148.1951,588.0
-35.847,148.1951,499.0
-35.8749,148.1951,1312.0
-35.9768,148.1951,373.0
-36.0461,148.1951,627.0
-36.7373,148.1951,384.0
-35.3895,148.2006,592.0
-36.1245,148.2006,579.0
-36.1844,148.2006,595.0
-36.1936,148.2006,567.0
-36.2947,148.2006,518.0
-37.251,148.2006,344.0
-37.2868,148.2006,487.0
-37.3806,148.2006,422.0
-37.4786,148.2006,474.0
-35.1588,148.2062,559.0
-35.5348,148.2062,636.0
-36.528,148.2062,514.0
-36.6555,148.2062,545.0
-36.8324,148.2062,581.0
-36.9905,148.2062,507.0
-37.7269,148.2062,408.0
-35.2673,148.2118,551.0
-35.319,148.2118,427.0
-35.9212,148.2118,315.0
-36.06,148.2118,405.0
-37.5896,148.2118,401.0
-37.6207,148.2118,305.0
-35.3379,148.2174,507.0
-35.3801,148.2174,405.0
